C1,C2,C3,C4,C5,C6,C7,C8,Type
527224184,1766172,101540638,439853484,0,2993240,130999099,3971, Flaky
532689269,1799681,102569673,445543676,0,3046415,133405593,4069, Flaky
545383156,1857141,104998111,456732380,0,3137675,137107193,4302, Flaky
557751064,1919467,107381610,468222113,0,3233032,141497641,4506, Flaky
561342354,1933953,108072741,470986889,0,3256703,142341576,4571, Flaky
594102893,2101099,114361939,504601567,0,3483465,153319215,5208, Flaky
622655825,2227369,119861384,527038578,0,3656157,161472698,5786, Flaky
751319013,3125343,142787187,654494965,0,4859798,212044285,7940, Flaky
754450358,3138241,143389989,656798842,0,4879134,212743480,8001, Flaky
770049732,3204611,146391260,668221021,0,4970590,216317423,8323, Flaky
775703445,3229528,147475793,672478880,0,5008356,217610228,8436, Flaky
833854980,3511791,158694819,720073917,0,5392449,234297294,9609, Flaky
860785134,3602359,163897241,737442487,0,5503747,240040360,10154, Flaky
900472715,3792424,171561075,769187504,0,5761002,251535222,10987, Flaky
921126339,3871862,175551243,783743298,0,5868480,256874145,11394, Flaky
939810784,3950715,179215478,797772039,0,5969434,262121992,11782, Flaky
947599853,3988527,180732624,804081147,0,6018944,264509978,11952, Flaky
955390474,4027489,182253616,810465925,0,6070793,266900191,12125, Flaky
995502073,4236234,190108735,845354541,0,6359044,281529487,13007, Flaky
1003718325,4277113,191718606,852237021,0,6411376,284498101,13191, Flaky
1020322483,4348780,194975775,864759729,0,6501530,289491103,13556, Flaky
1024238746,4368054,195734604,868556508,0,6531968,290855951,13610, Flaky
761116010,2839405,144408433,636556956,0,4677799,192972222,6383, Flaky
767121824,2865542,145521218,642221834,0,4714156,195690469,6459, Flaky
774977328,2900807,146929561,648988530,0,4769574,198510731,6560, Flaky
779592802,2920057,147774414,652717114,0,4800611,199891233,6614, Flaky
825333471,3106084,156538693,686849472,0,5078448,210882525,7449, Flaky
834551443,3145019,158324385,693622014,0,5134917,212912661,7623, Flaky
841142603,3173265,159597892,698475782,0,5174992,214440909,7749, Flaky
843989696,3186004,160147333,700547083,0,5191786,215076480,7802, Flaky
879298561,3365124,166985328,731021110,0,5425174,227249463,8501, Flaky
900955457,3455470,171185594,746315712,0,5545810,232170955,8930, Flaky
913144752,3507942,173546233,755366806,0,5612623,235492765,9178, Flaky
953230336,3660010,181316828,784184042,0,5814166,245900150,9924, Flaky
961460615,3697010,182902192,790372444,0,5863725,247907263,10083, Flaky
988974324,3815696,188230507,810420205,0,6017431,254541140,10635, Flaky
1017508218,3921911,193754177,830210112,0,6171264,260912187,11205, Flaky
1025725805,3963983,195341212,837507823,0,6230773,263408063,11372, Flaky
1040547264,4039989,198205751,850074188,0,6336482,267956854,11679, Flaky
1065522257,4131381,203040456,867196516,0,6461720,273965723,12182, Flaky
1068926923,4145740,203695514,869817061,0,6482626,274958149,12246, Flaky
1077865078,4188069,205425610,877597841,0,6548997,277848157,12391, Flaky
1109376336,4319016,211568816,901391274,0,6716220,286165610,13004, Flaky
1152183315,4463842,219593291,941897072,0,6898486,296802425,13422, Flaky
473058787,1477013,91236394,376845244,0,2513295,108265706,3129, Flaky
477447592,1495518,92057051,380707666,0,2544512,110197181,3194, Flaky
482008697,1520114,92913620,385179095,0,2578525,112802447,3258, Flaky
485741196,1542199,93607876,389007759,0,2607992,115242847,3312, Flaky
528346001,1788773,101651889,430447623,0,2944496,135613712,3961, Flaky
534722289,1821401,102857477,436258614,0,2995778,137680206,4074, Flaky
547373269,1877567,105267506,446744781,0,3081194,141332656,4304, Flaky
559784353,1940726,107649121,458392164,0,3174175,146323443,4504, Flaky
563480324,1955351,108358587,461205544,0,3197284,147225992,4570, Flaky
595818512,2106753,114562650,488596599,0,3404797,157529656,5193, Flaky
623751859,2231728,119944248,510739117,0,3572883,165338911,5760, Flaky
754161857,3103642,143192356,637628309,0,4778704,214113243,7948, Flaky
757298832,3116362,143796484,640022880,0,4797669,214928148,8009, Flaky
772377880,3180322,146697341,651133610,0,4883720,218432023,8322, Flaky
777893120,3204567,147755754,655348960,0,4919928,219684219,8431, Flaky
834542708,3477075,158682793,701806340,0,5292152,235385482,9575, Flaky
860965827,3566390,163785818,718860819,0,5400145,240806086,10112, Flaky
901391566,3750481,171572517,750378681,0,5641187,251881589,10950, Flaky
920659389,3826352,175306702,764189734,0,5737667,256962881,11350, Flaky
938456477,3903305,178807850,777558346,0,5834607,261791467,11726, Flaky
945837471,3940109,180247941,783768047,0,5882861,264270981,11889, Flaky
954674095,3977846,181970398,790534418,0,5932530,266857399,12079, Flaky
994453213,4188769,189758177,825151915,0,6219872,281130063,12952, Flaky
1003470015,4229490,191522450,832374987,0,6272114,284328499,13149, Flaky
1019584414,4301651,194690177,844638296,0,6360971,289240413,13504, Flaky
1024507727,4322629,195639201,848859719,0,6391946,290843621,13575, Flaky
770585440,3171267,145952279,634434614,0,4692140,219769002,6467, Flaky
775154426,3203513,146781788,639749265,0,4724929,223695072,6516, Flaky
785562649,3311880,148689054,654001840,0,4829200,231355228,6621, Flaky
468351698,1459300,90347355,376147313,0,2532202,107353831,3049, Flaky
471317408,1475997,90887457,379070122,0,2562678,108458824,3089, Flaky
474478398,1494618,91466780,382358935,0,2596476,109798298,3128, Flaky
478181867,1513055,92152167,385876698,0,2628221,111321172,3180, Flaky
520644128,1710387,100163721,424309760,0,2974429,124855402,3831, Flaky
527621540,1741849,101482882,430398126,0,3030922,127108147,3959, Flaky
538954932,1796464,103631359,440249557,0,3118717,130567825,4172, Flaky
549426013,1856639,105630405,451231674,0,3211007,135409378,4338, Flaky
551661034,1869879,106050007,453503094,0,3231766,136344074,4377, Flaky
587221702,2029892,112855848,483846370,0,3469517,148544219,5040, Flaky
615886394,2153631,118372220,506162112,0,3640096,156645304,5627, Flaky
747937324,3001556,141913602,633904162,0,4872931,204407424,7815, Flaky
751844855,3013931,142666907,636446673,0,4892135,205028738,7891, Flaky
767636669,3078873,145705126,647770105,0,4980851,208411831,8222, Flaky
772623761,3102980,146659909,651748381,0,5016371,209645691,8323, Flaky
837245690,3374904,159089888,700409591,0,5393158,225363549,9621, Flaky
747557031,2953691,142140367,651658449,0,4673577,199865821,6462, Flaky
751973190,2980297,142946617,657199368,0,4707376,202690892,6511, Flaky
759243374,3015804,144247398,663580872,0,4759266,205720490,6605, Flaky
763386121,3033337,145000938,667081126,0,4786810,207360803,6654, Flaky
811950533,3219839,154317634,702239089,0,5071415,218301155,7552, Flaky
820446772,3257478,155964438,708855341,0,5132207,220187824,7715, Flaky
825457333,3285301,156931011,713351861,0,5175063,221691064,7811, Flaky
828126069,3298508,157447162,715580182,0,5193082,222400227,7859, Flaky
865589042,3477171,164706828,745105814,0,5440316,232529801,8603, Flaky
889524373,3570129,169349545,761420099,0,5568436,237618116,9073, Flaky
902479042,3625229,171858795,770915778,0,5642174,240955725,9334, Flaky
939354844,3784767,179009310,798417483,0,5854268,250441702,10017, Flaky
946968029,3823952,180475161,804575097,0,5908109,252560745,10164, Flaky
974148011,3945762,185729977,824841400,0,6068417,259472028,10704, Flaky
1000236297,4062454,190759777,845316609,0,6221899,266278943,11217, Flaky
1007862831,4103625,192228409,851847138,0,6277044,268719330,11371, Flaky
1023728216,4185457,195292583,865086453,0,6384039,273728431,11697, Flaky
475002027,1483788,91529911,379973392,0,2529416,106580202,3135, Flaky
479689465,1502713,92396021,383701162,0,2562274,107941212,3200, Flaky
484525933,1523339,93292667,387743519,0,2598360,109360258,3266, Flaky
487551331,1542183,93839057,390813646,0,2629539,110597487,3304, Flaky
534461555,1760746,102603866,432304399,0,2985871,126973032,3983, Flaky
540240242,1796216,103682137,438166575,0,3039767,129504691,4084, Flaky
553583403,1855411,106199721,449148711,0,3130537,133613735,4324, Flaky
568515995,1956718,109061409,465525738,0,3264430,141498266,4542, Flaky
767310960,3011347,145294708,630816631,0,4632610,209921759,6482, Flaky
472352321,1446990,91125312,382368565,0,2531475,106814441,3138, Flaky
477025937,1469987,91995595,386657783,0,2565190,109192097,3202, Flaky
481652992,1495026,92861680,390909337,0,2600264,111278145,3266, Flaky
485486361,1518264,93574257,394818327,0,2632063,113571812,3321, Flaky
527654449,1801448,101535472,438419221,0,2983177,132710282,3975, Flaky
533839879,1853513,102704617,447005154,0,3038069,136311638,4087, Flaky
545772309,1925394,104988164,459780951,0,3128570,140686093,4317, Flaky
557701553,1986059,107286106,470651963,0,3224086,144733225,4517, Flaky
561263201,2000074,107968476,473289601,0,3248240,145479011,4582, Flaky
594420142,2157263,114312226,501285927,0,3483988,155568260,5204, Flaky
622463885,2279774,119718332,523507041,0,3655953,163438474,5770, Flaky
754252741,3126083,143237419,650962347,0,4886503,211841812,7960, Flaky
757392132,3138937,143842819,653243692,0,4905469,212582733,8021, Flaky
772548462,3206706,146760430,664539099,0,4998261,216213659,8335, Flaky
778009944,3231650,147808381,668682899,0,5034767,217480991,8444, Flaky
834386407,3503741,158675782,714221737,0,5402764,233209238,9588, Flaky
860574493,3589862,163738171,730702382,0,5502125,238547177,10124, Flaky
900596186,3773310,171472555,761862164,0,5751805,249474753,10962, Flaky
920782239,3849927,175374496,776051445,0,5856307,254620246,11363, Flaky
938729770,3928654,178900354,790385268,0,5952893,259735881,11738, Flaky
946078162,3971148,180335422,798367221,0,6004336,262377138,11903, Flaky
954939093,4015890,182064571,808469510,0,6058494,265482695,12092, Flaky
994429856,4225514,189805045,845220191,0,6341358,279758607,12964, Flaky
1003425416,4264310,191564317,852137665,0,6391436,282720460,13163, Flaky
713183020,2671188,135673486,583833426,0,4298566,178214363,5854, Flaky
778593444,2844535,147585983,632694495,0,4583719,191104339,6519, Flaky
805875058,2952179,152867358,654903987,0,4756417,199212642,7016, Flaky
835068673,3070745,158511852,677155593,0,4939668,205777762,7563, Flaky
841268992,3094997,159713060,681714746,0,4976782,206963334,7680, Flaky
852163321,3140488,161824990,689688501,0,5039045,209269582,7889, Flaky
892525953,3311429,169661502,719939050,0,5270333,219078357,8686, Flaky
898836729,3336119,170884614,724387210,0,5306576,220311716,8807, Flaky
919969755,3431696,174980436,740720168,0,5434581,225371475,9224, Flaky
928860374,3467633,176700018,747025729,0,5485200,227249583,9405, Flaky
956478396,3591371,182048415,767655648,0,5650587,233713264,9968, Flaky
984222590,3713499,187448820,789320808,0,5812579,241447024,10492, Flaky
994074919,3771341,189373675,799219792,0,5890017,245861337,10686, Flaky
1016634326,3877085,193754051,817325045,0,6035682,252808272,11143, Flaky
1019270361,3890005,194263747,819439288,0,6054650,253535663,11194, Flaky
1054919278,4041612,201168379,846630730,0,6252781,263162849,11875, Flaky
1062752028,4074340,202679902,852988421,0,6303633,265306786,11995, Flaky
1116472553,4302004,213185878,891907301,0,6589985,278590785,13104, Flaky
1143978866,4415500,218593937,912661335,0,6737425,286675168,13686, Flaky
1148706021,4441594,219525460,916911803,0,6769318,288208692,13787, Flaky
1157046382,4489096,221168736,924782992,0,6835041,291203828,13959, Flaky
1165504521,4530442,222825730,931745775,0,6889592,293585386,14135, Flaky
1183754525,4605483,226442884,945053019,0,6980240,298995854,14523, Flaky
1186642777,4620064,227009914,947683538,0,6999856,299975824,14583, Flaky
1193555000,4642643,228361968,952365026,0,7029208,301663705,14725, Flaky
1199611671,4671763,229547030,957341398,0,7068000,303503771,14852, Flaky
759480756,3029117,144297159,696983466,0,4805228,206765626,6433, Flaky
763879722,3054106,145099204,701650927,0,4837994,209357913,6482, Flaky
771212102,3089894,146408354,708242100,0,4891821,212378055,6574, Flaky
775558035,3109262,147200661,711941189,0,4922397,213792476,6624, Flaky
822193783,3304858,156126634,747287365,0,5219601,224872003,7467, Flaky
831090438,3345316,157846032,754192411,0,5278331,226850335,7630, Flaky
837448468,3375361,159072220,759794525,0,5322700,228442876,7751, Flaky
840136153,3388397,159590044,761933412,0,5342264,229077303,7800, Flaky
878086083,3566899,166945409,791794105,0,5580602,239247400,8548, Flaky
901483559,3657871,171484085,807897547,0,5699091,243914674,9009, Flaky
914480343,3710888,174000838,817275731,0,5771559,246786397,9271, Flaky
951292744,3864708,181144642,844811343,0,5977447,256535436,9961, Flaky
958876088,3910621,182605800,852936342,0,6034519,259016627,10108, Flaky
986171766,4033491,187884159,874253336,0,6195857,265814466,10651, Flaky
1012284819,4149952,192928953,896822295,0,6350660,272282316,11168, Flaky
1019775365,4192146,194376323,903372759,0,6408668,274697053,11322, Flaky
1035723592,4275638,197458950,916695848,0,6521030,279681074,11650, Flaky
1060839672,4370086,202322117,933815328,0,6646249,285491872,12156, Flaky
1064027551,4384633,202935063,936349361,0,6666235,286421067,12216, Flaky
713400352,2810610,135594868,638301147,0,4452369,196198023,5846, Flaky
780899943,3012110,147831819,697277972,0,4771888,211223749,6487, Flaky
809379933,3144021,153312397,727087312,0,4957812,220430749,6988, Flaky
838435521,3278117,158935547,756054636,0,5145473,228744355,7538, Flaky
844995912,3309189,160206600,762899737,0,5189183,230401455,7662, Flaky
855239759,3363597,162190429,774052600,0,5261065,233510188,7860, Flaky
896844150,3544620,170266159,807055784,0,5504769,244026919,8676, Flaky
901236687,3568969,171115905,810791827,0,5536619,245252156,8763, Flaky
922465608,3669747,175227164,827656024,0,5671552,250983884,9176, Flaky
930479379,3705161,176775416,833539133,0,5719650,252789978,9342, Flaky
965889380,3873275,183635331,860634885,0,5933160,262215142,10003, Flaky
764892905,3030572,145200991,639230760,0,4752216,199099993,6470, Flaky
769353034,3056616,146014960,644166977,0,4784734,201855689,6519, Flaky
776686727,3093467,147325065,650836846,0,4837286,205124845,6612, Flaky
781006195,3111269,148112685,654513703,0,4866122,206806813,6661, Flaky
833491173,3306084,158035887,692332590,0,5170299,218265433,7560, Flaky
842035456,3344067,159691143,698874261,0,5224531,220229603,7722, Flaky
846988815,3371619,160646366,703272524,0,5263724,221770781,7818, Flaky
849618541,3384126,161154143,705387985,0,5280868,222404440,7867, Flaky
887210826,3561774,168439778,735474368,0,5516572,232910622,8611, Flaky
911126400,3650061,173082906,752338901,0,5634144,238695016,9081, Flaky
924010323,3702944,175580701,761908801,0,5707504,241823519,9343, Flaky
960697823,3855204,182701466,789520485,0,5909783,250990132,10028, Flaky
968169823,3893985,184145686,795820671,0,5961450,253228014,10176, Flaky
994774613,4012201,189314863,816017680,0,6118611,259712215,10716, Flaky
1020254945,4120700,194250838,834824821,0,6268658,265558212,11228, Flaky
1027743612,4161222,195698465,841326604,0,6321118,267972279,11382, Flaky
1043423533,4243533,198738514,854517556,0,6428220,272858460,11709, Flaky
1067773506,4337284,203475287,871347258,0,6546442,278613944,12210, Flaky
1070948594,4351296,204086305,873825764,0,6565870,279510270,12271, Flaky
1082088151,4395596,206240198,882328312,0,6628886,282542514,12462, Flaky
1110879092,4524509,211905081,904124830,0,6784836,290512003,13047, Flaky
1151383972,4614646,219481392,933452792,0,6910632,297570255,13467, Flaky
1160319010,4662059,221251317,941031395,0,6971950,300608141,13671, Flaky
1199311734,4853355,228928116,972210397,0,7194211,313840049,14455, Flaky
707886792,3111140,134819577,727997796,0,4606410,207743101,5852, Flaky
772181056,3288636,146510469,777830157,0,4898544,222172669,6488, Flaky
799720490,3399841,151833608,799714402,0,5077194,229912600,6987, Flaky
828349763,3518450,157383970,821804395,0,5253725,237146286,7538, Flaky
834890664,3542725,158650956,826460829,0,5290875,238403852,7663, Flaky
845066339,3588591,160622788,834366076,0,5352776,240897414,7860, Flaky
886298253,3761857,168621273,865015569,0,5578653,251253924,8674, Flaky
890698355,3785622,169473068,868749858,0,5610148,252490166,8761, Flaky
911785273,3882874,173557307,885314146,0,5734616,258202285,9176, Flaky
919886032,3917314,175120280,891249875,0,5780178,260189104,9341, Flaky
952361341,4043012,181405238,913886026,0,5944955,267766160,9994, Flaky
978495719,4168675,186478046,935245699,0,6107370,275560916,10493, Flaky
990144252,4224496,188749536,945826850,0,6187276,279955531,10719, Flaky
1012784549,4331043,193148333,965289957,0,6335760,287405478,11180, Flaky
1015636289,4343097,193700055,967414472,0,6353998,288129450,11235, Flaky
1053869789,4496126,201130172,995493021,0,6558167,298109067,11972, Flaky
1059420822,4526529,202217552,1000796134,0,6602142,300266808,12071, Flaky
1106707077,4746052,211557524,1037042077,0,6871601,314390966,13101, Flaky
1128059011,4854965,215776741,1054918407,0,7011432,321890087,13579, Flaky
480015097,1490318,92600989,384792574,0,2602812,111119606,3279, Flaky
495894930,1584011,95613553,403352757,0,2747132,119721873,3513, Flaky
498394882,1600110,96073366,406076307,0,2774208,120907316,3549, Flaky
532681067,1766895,102563131,437700878,0,3053195,133114079,4058, Flaky
542565932,1811304,104456901,447254371,0,3124024,136251537,4232, Flaky
555280215,1884491,106899975,460051424,0,3234709,141716588,4463, Flaky
654116547,2640505,124075600,572982735,0,4266110,186065633,6009, Flaky
676006255,2740017,128287844,591446156,0,4422282,192870743,6436, Flaky
692698645,2811802,131505179,604417493,0,4530727,196888698,6761, Flaky
722677883,2943054,137275472,627544323,0,4715979,204486888,7366, Flaky
725337973,2955071,137785990,629593295,0,4733391,205113622,7418, Flaky
753608269,3055801,143228904,648675706,0,4872869,210773055,7980, Flaky
764408226,3102782,145311836,656954204,0,4933634,214084810,8196, Flaky
791716759,3230992,150565995,678700135,0,5107737,222194252,8756, Flaky
825484739,3385352,157081315,704948971,0,5314416,231434970,9450, Flaky
834361225,3421075,158792694,711238575,0,5361907,233491847,9634, Flaky
868533991,3581282,165381042,739280038,0,5579994,244144300,10303, Flaky
871181214,3591356,165891586,741148791,0,5592391,244786141,10360, Flaky
907405341,3737705,172872472,767804300,0,5787405,254979669,11106, Flaky
927435894,3811066,176751201,781832787,0,5888723,260196155,11482, Flaky
944740483,3885151,180137201,796370268,0,5974943,265311333,11860, Flaky
967589450,4017803,184619340,821740019,0,6134581,274246001,12370, Flaky
989329708,4128513,188879374,840467931,0,6284103,281925909,12847, Flaky
1011982235,4252841,193324096,863857534,0,6444948,291747130,13362, Flaky
1019300457,4280440,194771234,868830212,0,6478212,293674587,13526, Flaky
1029986824,4323855,196867870,876473964,0,6535373,296613326,13765, Flaky
749892515,3067876,142532511,726079245,0,4782006,211792952,6464, Flaky
754169958,3091785,143316919,730612664,0,4813346,214410080,6512, Flaky
761454839,3126498,144621285,737023199,0,4864671,217209006,6605, Flaky
765643359,3143503,145383850,740368301,0,4892342,218441503,6654, Flaky
814113965,3340970,154693391,783659983,0,5185152,230849279,7552, Flaky
822713494,3378662,156358466,790214178,0,5238879,232851818,7714, Flaky
827677734,3407272,157316355,795197506,0,5277833,234463701,7810, Flaky
830186379,3419305,157801335,797163096,0,5294090,235078715,7859, Flaky
867637797,3594864,165056699,827164705,0,5541465,245678491,8602, Flaky
891919152,3698289,169763474,851397064,0,5677705,251855216,9072, Flaky
904831498,3750796,172264526,861343985,0,5750526,255374456,9334, Flaky
941313993,3905659,179343808,888998069,0,5957333,265707715,10018, Flaky
948842530,3943953,180794503,895038168,0,6010346,267781489,10166, Flaky
975694886,4062775,185996029,915055490,0,6163070,274871767,10706, Flaky
1001017730,4170343,190900642,933204116,0,6304115,280842331,11219, Flaky
1008527725,4213635,192351396,939809829,0,6361810,283309810,11373, Flaky
1024335754,4296875,195406762,953128648,0,6470608,288554210,11701, Flaky
1049135627,4393699,200209328,970200851,0,6593218,294696943,12202, Flaky
1052320725,4408830,200821871,972752520,0,6613944,295668531,12263, Flaky
1063691230,4456074,203022256,981375244,0,6681247,298810420,12453, Flaky
1092272673,4588648,208651931,1003176011,0,6842482,307286817,13038, Flaky
479236956,1533745,92405971,386091918,0,2606674,113020531,3293, Flaky
495845368,1631813,95564499,405721680,0,2759714,119765435,3537, Flaky
498350609,1649873,96026738,408761451,0,2788706,120926082,3573, Flaky
532233776,1818800,102449274,441250807,0,3061529,131797252,4080, Flaky
542192838,1858345,104358089,449258430,0,3127151,134093062,4258, Flaky
553274400,1929309,106488206,461281590,0,3233211,139135393,4465, Flaky
651379259,2720051,123570938,572211424,0,4247331,184427933,6016, Flaky
673345352,2816513,127814376,590254494,0,4384774,191353074,6455, Flaky
689651126,2886767,130963694,602758027,0,4487309,195269953,6776, Flaky
719856981,3011642,136790318,625226651,0,4659009,202187903,7398, Flaky
721592966,3023536,137121431,626962928,0,4675601,202822718,7434, Flaky
749157620,3137159,142434494,651323791,0,4821768,210251449,7983, Flaky
760346504,3182728,144598585,659663225,0,4880652,213381114,8206, Flaky
787558941,3306977,149844761,680800306,0,5045358,220693400,8767, Flaky
820777058,3460061,156258786,706905398,0,5248708,229772596,9450, Flaky
829783275,3496703,157999215,713259521,0,5300450,231789504,9637, Flaky
864465854,3660463,164698520,742190382,0,5521980,242979551,10318, Flaky
867318198,3670805,165249870,744117786,0,5534238,243632366,10377, Flaky
903948926,3816478,172321504,770583924,0,5725022,253571166,11131, Flaky
921663311,3891813,175758057,783952119,0,5818167,258892785,11472, Flaky
938569953,3967345,179077903,796116793,0,5908388,263651445,11837, Flaky
961859279,4099969,183658845,817595742,0,6068616,272035867,12356, Flaky
984341438,4211478,188074344,836091053,0,6216806,279425913,12847, Flaky
746847317,3497121,142077477,702104440,0,4709457,229057884,6457, Flaky
751254775,3531930,142882145,708144849,0,4743608,233030022,6506, Flaky
758480036,3576693,144175551,714861443,0,4792659,236885642,6598, Flaky
762610758,3599437,144926372,718382614,0,4819854,238578380,6648, Flaky
811359152,3857464,154280280,756413100,0,5107802,254310429,7548, Flaky
819884751,3909818,155932415,763267066,0,5161889,256884911,7709, Flaky
824839313,3946833,156888671,767753337,0,5199347,258773043,7805, Flaky
827467081,3964410,157395934,769921289,0,5217971,259608098,7854, Flaky
864827927,4203881,164639037,801652576,0,5455154,273943462,8597, Flaky
888805504,4328320,169290739,819111451,0,5580151,280738594,9067, Flaky
901686333,4400407,171787172,829013225,0,5649294,284859097,9328, Flaky
938234933,4611218,178879225,858208909,0,5853993,297720934,10012, Flaky
945661002,4662795,180316734,864587617,0,5903811,300410622,10159, Flaky
972087217,4823747,185450633,885488248,0,6058225,309034897,10700, Flaky
997708109,4973321,190413358,905422963,0,6209959,316980594,11211, Flaky
1005211013,5029586,191863268,912291028,0,6265262,320080003,11366, Flaky
1021004070,5138446,194917470,926071725,0,6372423,326410166,11693, Flaky
1045775126,5270044,199716235,944386115,0,6493174,334635011,12194, Flaky
1048952165,5289438,200327392,947094633,0,6512950,335897083,12255, Flaky
1060221949,5351110,202503281,956113227,0,6578389,339918641,12446, Flaky
1090080216,5532822,208328589,979613191,0,6740598,350666504,13030, Flaky
1129862773,5656423,215777569,1009431153,0,6866798,360155309,13448, Flaky
1138868630,5723371,217561734,1017441182,0,6927157,364085789,13652, Flaky
1175533996,5927059,224774122,1045684260,0,7102185,378901993,14426, Flaky
1183377013,6027047,226342272,1056604724,0,7192764,384689210,14543, Flaky
481567281,1580379,92814308,392302623,0,2626986,113124837,3285, Flaky
497631570,1683392,95858295,411257953,0,2779715,120308840,3517, Flaky
500166002,1702094,96323889,414098113,0,2809927,121383616,3553, Flaky
534894921,1884275,102903742,447099617,0,3099823,132387698,4063, Flaky
544771961,1925824,104786262,454861282,0,3167621,134609655,4236, Flaky
557559314,2005699,107233022,469276662,0,3282704,140197389,4469, Flaky
651054104,2855244,123501801,589079204,0,4317292,188556847,6015, Flaky
672667422,2958585,127666286,607266244,0,4467336,195609244,6442, Flaky
689208681,3035557,130849060,620001270,0,4576326,199766975,6768, Flaky
719083865,3176130,136588023,642821142,0,4767078,207262715,7372, Flaky
721741142,3188896,137097116,644857244,0,4785276,207908540,7425, Flaky
749989583,3297473,142528030,663969807,0,4921848,213930383,7986, Flaky
760838781,3346552,144618102,672277907,0,4985336,217102055,8201, Flaky
788340547,3483251,149898458,693985548,0,5161592,225087701,8760, Flaky
822682016,3648727,156492519,720711861,0,5364509,235276778,9454, Flaky
831688700,3686731,158220749,726914708,0,5409810,237368675,9637, Flaky
866484196,3860007,164899568,755807162,0,5625086,249326831,10305, Flaky
760319528,2816514,144459383,625805983,0,4623268,196161379,6470, Flaky
764728602,2840414,145263723,630565004,0,4654871,198806675,6518, Flaky
772150119,2877173,146590416,637290403,0,4707892,202029791,6611, Flaky
776384011,2901475,147361388,641387275,0,4735509,204479791,6661, Flaky
826423935,3163142,156916198,680692764,0,5023689,219668104,7561, Flaky
834975663,3216661,158574630,687759516,0,5079627,222372051,7723, Flaky
839922081,3255389,159529668,692605283,0,5121662,224494811,7819, Flaky
842539441,3273759,160035171,694875753,0,5141189,225362478,7867, Flaky
879868344,3518876,167278138,727055863,0,5382001,239534597,8611, Flaky
903917301,3649014,171948245,745597408,0,5510523,247225908,9081, Flaky
916809026,3723333,174450212,755836855,0,5582528,251503106,9342, Flaky
953446597,3937997,181564796,785866608,0,5790436,264423892,10025, Flaky
960844941,3991195,182998401,792699622,0,5842661,267516319,10171, Flaky
987438903,4157772,188170171,814294963,0,5995667,276331279,10712, Flaky
1012747181,4307232,193077647,834221807,0,6135278,284416489,11224, Flaky
1020237152,4364324,194526288,841281344,0,6186688,287787378,11378, Flaky
1036075256,4475279,197592200,855406354,0,6293359,294170248,11705, Flaky
1060943310,4608052,202414922,873971439,0,6413092,302120358,12208, Flaky
1065053329,4629266,203203998,877112646,0,6435648,303478740,12268, Flaky
1075590842,4689249,205241835,885998575,0,6494454,307643504,12460, Flaky
1105170198,4876164,211034733,910051923,0,6659304,318251070,13045, Flaky
1146572403,5001856,218761774,942385380,0,6786834,328488431,13465, Flaky
1155646702,5071501,220558619,951274529,0,6850769,333337562,13669, Flaky
1194869584,5335292,228283456,985552415,0,7078018,350474229,14452, Flaky
483821066,1574971,93255913,396859950,0,2659390,118404385,3287, Flaky
500297399,1667193,96368100,414643369,0,2815753,125473189,3519, Flaky
503892250,1683950,97038312,417895440,0,2848943,126462587,3573, Flaky
539495800,1850552,103763925,449405659,0,3138395,136335754,4087, Flaky
549850784,1892084,105730830,457478705,0,3212323,138651969,4262, Flaky
562123318,1966652,108071072,470147353,0,3320024,143977413,4477, Flaky
661300033,2691067,125305935,573237596,0,4337614,186764836,6025, Flaky
682888426,2825712,129467344,592267211,0,4487815,195607488,6453, Flaky
699705676,2928778,132703039,605542742,0,4596297,200856957,6784, Flaky
729329022,3079582,138396851,628304913,0,4787336,208509715,7390, Flaky
732065074,3091506,138921006,630349184,0,4805094,209068858,7444, Flaky
760385737,3194232,144367489,649464360,0,4952972,214371255,8008, Flaky
771232543,3238481,146458052,657491456,0,5013289,217186387,8224, Flaky
798747904,3368180,151740801,678917163,0,5191875,224438514,8781, Flaky
833194849,3520110,158354976,705274659,0,5391271,233347073,9477, Flaky
842215914,3555263,160086837,711396586,0,5436592,235206600,9661, Flaky
876783421,3728053,166722105,743659107,0,5669350,246863089,10322, Flaky
879503699,3741613,167244267,746519679,0,5682707,247703711,10379, Flaky
443135673,1606232,85970433,408465827,0,2618762,117411470,3171, Flaky
454553128,1679265,88091566,420030680,0,2720053,123508061,3337, Flaky
501392220,1848083,96692542,457780885,0,2936315,135078982,3754, Flaky
578512497,2284537,111302268,533051372,0,3548715,162889148,5127, Flaky
583684780,2312987,112281206,537565267,0,3591254,164319724,5223, Flaky
599966319,2379567,115396168,549449766,0,3684274,167751819,5538, Flaky
857751288,3656200,162973972,799082639,0,5437668,244634956,8128, Flaky
865316741,3678846,164340315,804155432,0,5466770,246508232,8230, Flaky
877483609,3726830,166556156,816425667,0,5525509,249789210,8411, Flaky
909997997,3872135,172715177,847138337,0,5723634,260396856,8975, Flaky
915391403,3893123,173757917,850931505,0,5751908,261536713,9083, Flaky
924622924,3936447,175534708,858277585,0,5814467,263914980,9257, Flaky
947607413,4036313,179978479,875299436,0,5948653,269248539,9723, Flaky
954487855,4068147,181310326,880968241,0,5990652,271456158,9859, Flaky
976059345,4167765,185497867,897230664,0,6117830,276802884,10312, Flaky
978507529,4179626,185972451,899135543,0,6133342,277388332,10360, Flaky
